728007,"[['9.93', '도플갱어의 게임'], ['킹스날 / 쥐주', '스토리, 스릴러', '여고에서 시작된 시한폭탄 같은 게임! 수업종료종이 울릴 때마다, 한 명씩 영혼을 빼앗긴다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=728007&no=1']]"
744320,"[['9.96', '와이키키 뱀파이어'], ['요니요니', '스토리, 드라마', '고졸 검정고시를 준비 중인 야식 배달원 뱀파이어 김군. 어느 날 그는 잘못된 주소로 배달을 갔다가 그곳에서 뱀파이어로 추정되는 한 여자와 마주치게 되는데…', 'https://comic.naver.com/webtoon/detail.nhn?titleId=744320&no=1']]"
733078,"[['8.92', '정보전사 202'], ['이작가', '스토리, 액션', '간첩 202호! 작전명 한라혈통!관종의 임무를 완수하고 자유를 얻어라.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=733078&no=1']]"
742889,"[['9.95', '노력의 결과'], ['악파', '스토리, 스릴러', '완벽주의 아버지 밑에서 자란 재경, 이번 시험에서도 전교 1등을 사수해야 한다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=742889&no=1']]"
752530,"[['7.74', '원하는 건 너 하나'], ['달콤J,박성실 / sage', '에피소드, 일상', '대기업 경영권을 물려받으려면 5년 전 자신을 떠난 은율과 결혼해 1년 이상 살아야 한다는 할아버지의 유언.배신의 상처가 아직 크지만 어쩔 수 없이 5살 아이를 홀로 키우고 있는 은율과 어색한 동거를 시작하게 된다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=752530&no=1']]"
734399,"[['9.90', '여기 악마가 있어'], ['맷집왕', '스토리, 액션', '게임회사의 인사팀에서 일하게 된 1년 차 직장인 조승훈.인간의 모습을 한 악마 상사와 함께 회사를 급성장시키게 되는데…성장의 이면에 있는 악마의 진짜 목표는 무엇이며, 이를 깨달은 인간은 과연 어떤 선택을 하게 될 것인가.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=734399&no=1']]"
738488,"[['9.68', '지구멸망버튼'], ['박장고 / 신동구', '스토리, 액션', '갑자기 생겨난 의문의 빨간 버튼그리고 필사적으로 버튼을 지켜내려는 자들빨간 버튼을 누르면 지구가 멸망한다고!?', 'https://comic.naver.com/webtoon/detail.nhn?titleId=738488&no=1']]"
746786,"[['9.90', '두근두근 네가 좋아서'], ['서혜은 / 박래모', '스토리, 로맨스', '모든 게 완벽한 탑스타 서건우, 만만치 않은 신인 민서연에게 반해버렸다.', 'https://comic.naver.com/webtoon/detail.nhn?titleId=746786&no=1']]"
730391,"[['9.93', '하슬라'], ['까를로스 / 유상진', '스토리, 액션', ""일곱 번 타인의 삶을 구하면 한 번의 살인이 무죄가 되는 도시 하슬라.처절한 복수를 꿈꾸는 도진. '피의 도시' 하슬라에서 사마리안이 되다."", 'https://comic.naver.com/webtoon/detail.nhn?titleId=730391&no=1']]"
721455,"[['9.84', '뱀파이어의 꽃'], ['카나리아 / 동물', '스토리, 로맨스', ""500년 만에 인간 세상에 나타난 뱀파이어, 루베르이와 인간 계약자 서영의'뱀파이어 꽃'을 찾는 숨 막히는 모험과 사랑을 그린 뱀파이어 로맨스.※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※"", 'https://comic.naver.com/webtoon/detail.nhn?titleId=721455&no=1']]"
